contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1 max=.95  ,1Gram Step 2Max 0.95,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
1,LSB INDUSTRIES INC,60714,10-K,3/27/2007,https://www.sec.gov/Archives/edgar/data/60714/000006071407000053/ex_1040.htm,,Y,Y,,,Cherokee Nitrogen,Urea-Ammonium Nitrate Solution,,999,23.84,17.79,205,407,0,0,1,4,29,95,81,113,0,0,7,14,31,83,42,15,0.36,5,-0.01,0.37,3,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.001135159,0,0.000982849,0.000379425,0,0,0,0.000634694
2,LSB INDUSTRIES INC,60714,10-K,3/27/2007,https://www.sec.gov/Archives/edgar/data/60714/000006071407000053/ex_1041.htm,,Y,Y,Y,2,KOCH NITROGEN COMPANY,Chemicals,,301,40.82,14.93,65,170,2,5,0,0,9,33,13,19,0,0,0,0,9,34,17,1,0.06,1,0.16,0.32,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,LSB INDUSTRIES INC,60714,10-K,3/13/2009,https://www.sec.gov/Archives/edgar/data/60714/000006071409000012/ex_1049.htm,,Y,Y,,,KOCH NITROGEN INTERNATIONAL SÀRL,Chemicals,,2459,26.58,16.67,497,990,2,5,6,14,116,281,166,214,0,0,4,10,44,156,114,4,0.04,28,-0.01,0.4,9,77,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0.003840195,0.005597635,0.006051833,0.003470835,0.003038646,0.005535351,0.001746011,0.005307451
1,LSB INDUSTRIES INC,60714,10-K,3/8/2010,https://www.sec.gov/Archives/edgar/data/60714/000006071410000004/ex_1027.htm,,Y,Y,,,Orica International Pte Ltd,"AN Prills, HDAN and AN Solution",,5758,-178.6,93.81,1013,1834,3,13,245,280,160,394,74,132,8,20,28,73,111,246,163,29,0.18,35,0.07,0.38,37,174,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0.007934609,0.001601082,0.0040551,0.003550761,0.003573686,0.001054318,0.002441629,0.005115887
2,LSB INDUSTRIES INC,60714,10-K,3/8/2010,https://www.sec.gov/Archives/edgar/data/60714/000006071410000004/ex_1028.htm,,Y,Y,Y,1,Orica International Pte Ltd,"AN Prills, HDAN and AN Solution",,574,-8.04,30.19,137,275,0,0,18,20,22,49,5,9,0,0,0,0,21,69,32,3,0.09,0,0.08,0.34,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002220947,0.001748414,0.006335398,0.000741166,0.00201505,0,0.003985095,0.003302936
3,LSB INDUSTRIES INC,60714,10-K,3/8/2010,https://www.sec.gov/Archives/edgar/data/60714/000006071410000004/ex_1035.htm,,Y,Y,Y,2,KOCH NITROGEN INTERNATIONAL SÀRL,Chemicals,,686,-30.88,40.16,124,310,2,5,0,0,20,66,43,69,0,0,3,8,17,55,25,2,0.08,6,0.06,0.36,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094072,0,0.000398207,0,0.000787519,0.000366567
1,LSB INDUSTRIES INC,60714,10-K,2/29/2016,https://www.sec.gov/Archives/edgar/data/60714/000156459016013735/lxu-ex1046_2727.htm,,Y,Y,Y,9,KOCH NITROGEN INTERNATIONAL SÀRL,Chemicals,,349,31.65,17.29,45,110,0,0,0,0,6,23,10,21,0,0,0,0,6,25,27,0,0,2,0.17,0.43,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,LSB INDUSTRIES INC,60714,10-K,2/29/2016,https://www.sec.gov/Archives/edgar/data/60714/000156459016013735/lxu-ex1049_2728.htm,,Y,Y,Y,,"Koch Fertilizer, LLC",Chemicals,,3867,-1.04,28.04,480,804,3,7,2,2,68,176,106,126,0,0,4,8,48,125,211,17,0.08,29,0.06,0.41,17,167,0,13,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0.003815944,0.001568742,0.005899609,0.003148408,0.002115492,0.000649763,0.002066007,0.004225954
1,LSB INDUSTRIES INC,60714,10-Q,5/4/2016,https://www.sec.gov/Archives/edgar/data/60714/000156459016017698/lxu-ex101_123.htm,,Y,Y,,,"Coffeyville Resources Nitrogen Fertilizers, LLC ",Chemicals,,2555,8.71,24.76,262,457,1,3,0,0,64,132,55,73,1,1,7,16,16,40,149,26,0.17,22,0.1,0.44,16,115,0,8,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0.003883835,0.000586373,0.003274746,0.000702273,0.000507264,0,0.001003199,0.002207319
1,LSB INDUSTRIES INC,60714,10-Q,8/8/2016,https://www.sec.gov/Archives/edgar/data/60714/000156459016023298/lxu-ex101_952.htm,,Y,Y,,,"Coffeyville Resources Nitrogen Fertilizers, LLC ",Chemicals,,2944,6.07,25.58,306,541,1,3,0,0,71,154,89,108,1,1,8,20,20,50,148,31,0.21,26,0.08,0.43,16,129,0,9,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0.00349938,0.000528329,0.002950584,0.000632756,0.000801668,0,0.001585432,0.002078269
1,LSB INDUSTRIES INC,60714,10-K,2/27/2017,https://www.sec.gov/Archives/edgar/data/60714/000156459017002567/lxu-ex1041_1065.htm,,Y,Y,,,KOCH NITROGEN INTERNATIONAL SÀRL,Chemicals,,4282,20.99,19.02,702,1412,4,9,7,16,154,324,195,291,26,46,8,18,78,262,214,6,0.03,42,-0.03,0.39,22,157,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0.003937494,0.005739461,0.006205168,0.003558775,0.003115636,0.0056756,0.001790249,0.005441925
2,LSB INDUSTRIES INC,60714,10-K,2/27/2017,https://www.sec.gov/Archives/edgar/data/60714/000156459017002567/lxu-ex1042_1077.htm,,Y,Y,Y,2,KOCH NITROGEN INTERNATIONAL SÀRL,Chemicals,,999,-3.78,29.52,158,388,2,5,0,0,23,80,39,59,1,1,3,8,27,86,63,2,0.03,10,0.05,0.35,14,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000956737,0,0.000404987,0,0.000800929,0.000372809
1,LSB INDUSTRIES INC,60714,10-Q,10/29/2019,https://www.sec.gov/Archives/edgar/data/60714/000156459019038411/lxu-ex101_97.htm,,Y,Y,Y,2,"KOCH FERTILIZER, LLC",Chemicals,,641,3.98,30.17,119,276,0,0,1,2,11,31,23,35,0,0,0,0,23,92,32,0,0,6,0.1,0.32,8,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.000330214,0,0.001324452,0,0,0,0,0.000443131
1,TELLURIAN INC,61398,8-K,9/12/2013,https://www.sec.gov/Archives/edgar/data/61398/000006139813000059/exhibit101dingogspa.htm,,Y,Y,,,Power and Water Corporation ,,,12650,-738.27,313.79,2161,3926,16,35,32,54,472,1111,343,365,5,11,18,46,294,779,418,107,0.26,128,0.01,0.43,62,476,0,4,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0.024158803,0.031326949,0.015251011,0.026652339,0.016591522,0.01025946,0.016352582,0.027073095
2,TELLURIAN INC,61398,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/61398/000006139819000035/a63019ex-108.htm,,Y,Y,,,"Total Gas & Power North America, Inc.",Liquified Natural Gas Liquification Terminal,,27126,-246.03,126.14,4587,8635,48,136,14,28,1530,3270,775,930,63,159,49,111,323,870,834,64,0.08,197,0.03,0.41,126,774,0,0,0,0,0,23,66,0,0,0,0,0,0,0,0,0,0,0.010103443,0.008567151,0.010327982,0.009614328,0.005972088,0.002871601,0.005520817,0.010943173
1,METHODE ELECTRONICS INC,65270,10-Q,9/3/2009,https://www.sec.gov/Archives/edgar/data/65270/000110465909053148/a09-25255_1ex10d31.htm,,Y,Y,,,Delphi,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004198328,0,0.009344435,0.001770569,0.001362212,0,0.002693999,0.004405177
1,MIDDLESEX WATER CO,66004,10-Q,5/8/2006,https://www.sec.gov/Archives/edgar/data/66004/000091431706001322/ex10-1.txt,,Y,Y,,,Borough of Highland Park,Water Supply,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002573515,0.000654233,0.00274321,0.003694562,0,0,0,0.002520509
2,MIDDLESEX WATER CO,66004,10-Q,5/8/2006,https://www.sec.gov/Archives/edgar/data/66004/000091431706001322/ex10-2.txt,,Y,Y,,,City of Rahway,Water Supply,,1109,13.21,15.38,193,350,10,15,0,0,18,72,80,99,3,3,3,12,29,54,61,2,0.03,27,0.04,0.25,3,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00244458,0.001009712,0.0039273,0.00148631,0,0,0,0.002243452
1,MIDDLESEX WATER CO,66004,10-Q,11/4/2011,https://www.sec.gov/Archives/edgar/data/66004/000091431711001422/ex10-4.htm,,Y,Y,,,Old Bridge Municipal Utilities Authority,Water Supply,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001300112,0.001005188,0.004049239,0.001479652,0,0,0,0.002023382
1,MIDDLESEX WATER CO,66004,10-K,3/4/2016,https://www.sec.gov/Archives/edgar/data/66004/000117494716002165/ex10-9a.htm,,Y,Y,Y,1,Borough of Highland Park,Water Supply,,262,5.97,25.45,50,113,1,3,2,4,6,22,9,17,0,0,0,0,8,20,5,0,0,0,-0.02,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,MIDDLESEX WATER CO,66004,10-K,3/3/2017,https://www.sec.gov/Archives/edgar/data/66004/000117494717000294/ex10-7.htm,,Y,Y,,,Township of East Brunswick,Water Treatment and Processing,,663,37.98,16.83,126,242,4,5,3,10,16,50,33,40,0,0,0,0,10,25,34,4,0.12,3,0.03,0.36,2,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.001892027,0,0.001195045,0.004286088,0.000563932,0,0.001115269,0.002142189
2,MIDDLESEX WATER CO,66004,10-K,3/3/2017,https://www.sec.gov/Archives/edgar/data/66004/000117494717000294/ex10-13a.htm,,Y,Y,Y,2,Township of East Brunswick,Excess Water Transmission,,696,13.79,21.78,119,341,2,2,3,17,25,94,17,37,1,1,8,20,15,41,10,0,0,1,0.13,0.32,6,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.009101153,0,0.000757673,0,0,0,0,0.002211727
1,NATHAN'S FAMOUS INC,69733,10-Q,2/1/2013,https://www.sec.gov/Archives/edgar/data/69733/000143774913000981/ex10-1.htm,,Y,Y,Y,,John Morrell & Co,Licensing and Supplying,,2686,-62.01,54.97,435,817,0,0,1,2,266,484,13,25,10,23,7,19,39,91,132,54,0.41,7,0.08,0.54,16,29,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0.003534261,0,0.005182061,0.004173732,0.000598028,0,0,0.003594767
1,NATHAN'S FAMOUS INC,69733,10-Q,11/3/2017,https://www.sec.gov/Archives/edgar/data/69733/000143774917018197/ex_97755.htm,,Y,Y,Y,1,John Morrell & Co,Licensing and Supplying,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,NATHAN'S FAMOUS INC,69733,10-Q,11/3/2017,https://www.sec.gov/Archives/edgar/data/69733/000143774917018197/ex_97756.htm,,Y,Y,Y,2,John Morrell & Co,Licensing and Supplying,,4,8.2,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,GP STRATEGIES CORP,70415,10-Q,10/31/2013,https://www.sec.gov/Archives/edgar/data/70415/000114420413057906/v357900_ex10-1.htm,,Y,Y,,,HSBC Holdings plc,Global Learning Management Services,,60952,-54.57,43.6,10438,21625,48,86,46,77,5310,13224,641,1076,27,46,31,88,524,1196,1828,203,0.11,479,0.04,0.38,441,1600,0,118,0,0,0,104,141,0,0,0,0,0,0,0,0,0,0,0.008584474,0.00917153,0.008445182,0.014484429,0.008048675,0.004323214,0.004983391,0.012142131
1,GP STRATEGIES CORP,70415,10-K,4/1/2019,https://www.sec.gov/Archives/edgar/data/70415/000007041519000050/exhibit1039123118.htm,,Y,Y,Y,,HSBC Holdings plc,Global Learning Management Services,,73601,-32.34,34.81,10632,19859,49,116,47,81,5437,11743,273,418,17,36,32,86,718,1347,2309,204,0.09,574,0.04,0.4,480,2313,0,287,0,0,0,110,148,0,0,0,0,0,0,0,0,0,0,0.006285723,0.006428702,0.006342988,0.009861208,0.005697457,0.002471618,0.004072676,0.008618143
1,GP STRATEGIES CORP,70415,10-K/A,4/30/2019,https://www.sec.gov/Archives/edgar/data/70415/000007041519000065/exhibit103912311810-ka.htm,,Y,Y,Y,,HSBC Holdings plc,Global Learning Management Services,,62597,-57.88,48.27,10015,19240,49,116,49,84,5392,11642,234,376,17,36,32,86,422,1067,1745,202,0.12,574,0.04,0.4,480,1749,0,4,0,0,0,110,148,0,0,0,0,0,0,0,0,0,0,0.011816007,0.012084782,0.011923656,0.018537263,0.010710175,0.004646189,0.007655884,0.016200528
1,OIL DRI CORP AMERICA,74046,10-K,10/10/2007,https://www.sec.gov/Archives/edgar/data/74046/000120677407002369/exhibit10-2.htm,,Y,Y,,,A&M Products Manufacturing Company,Clay,,361,47.46,15.38,74,172,0,0,26,62,15,40,9,15,0,0,0,0,6,15,18,5,0.28,0,0.14,0.41,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001320525,0,0,0.000998301,0.001117852,0,0,0.00087045
1,OIL DRI CORP AMERICA,74046,10-Q,12/7/2007,https://www.sec.gov/Archives/edgar/data/74046/000114420407066302/v096599_ex10-1.htm,,Y,Y,Y,2,A&M Products Manufacturing Company,,,992,14.22,15.32,210,396,0,0,1,1,58,165,68,93,2,3,1,2,15,37,51,26,0.51,4,0.06,0.4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001292137,0.000930999,0,0.000802702,0,0,0.000693421
1,OIL DRI CORP AMERICA,74046,10-K,10/7/2016,https://www.sec.gov/Archives/edgar/data/74046/000007404616000094/odcex10407312016.htm,,Y,Y,Y,3,A&M Products Manufacturing Company,,,681,22.08,16.41,121,224,0,0,0,0,20,62,23,43,0,0,0,0,10,24,42,3,0.07,6,0.11,0.36,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405953,0,0.00127518,0.000306896,0.000687296,0,0.00135924,0.000713578
1,OIL DRI CORP AMERICA,74046,10-Q,12/7/2020,https://www.sec.gov/Archives/edgar/data/74046/000007404620000083/exhibit101odcamproduct.htm,,Y,Y,,,A&M Products Manufacturing Company,Cat litter (Fresh Step),,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603265,0.007667166,0.00677604,0.006505102,0.003434655,0.000701326,0.004465015,0.007336192
2,OIL DRI CORP AMERICA,74046,10-Q,12/7/2020,https://www.sec.gov/Archives/edgar/data/74046/000007404620000083/exhibit102odcamproduct.htm,,Y,Y,Y,2,A&M Products Manufacturing Company,,,1527,19.33,16.62,282,472,1,2,0,0,56,127,88,121,4,7,2,6,26,67,98,43,0.44,11,0.03,0.37,5,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
3,OIL DRI CORP AMERICA,74046,10-Q,12/7/2020,https://www.sec.gov/Archives/edgar/data/74046/000007404620000083/exhibit103odcamproduct.htm,,Y,Y,Y,3,A&M Products Manufacturing Company,,,657,25.63,14.97,123,240,2,4,0,0,21,65,24,46,0,0,0,0,9,23,41,3,0.07,6,0.11,0.37,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406024,0,0.001275404,0.000306949,0.000687416,0,0.001359479,0.000713703
4,OIL DRI CORP AMERICA,74046,10-Q,12/7/2020,https://www.sec.gov/Archives/edgar/data/74046/000007404620000083/exhibit104odcamproduct.htm,,Y,Y,Y,4,A&M Products Manufacturing Company,,,397,37.98,17.44,66,144,0,0,0,0,12,35,6,15,1,1,0,0,12,33,29,2,0.07,4,0.12,0.31,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484746,0,0.00173916,0.000366462,0.000820696,0,0.001623061,0.000912648
5,OIL DRI CORP AMERICA,74046,10-Q,12/7/2020,https://www.sec.gov/Archives/edgar/data/74046/000007404620000083/exhibit105odcchurchand.htm,,Y,Y,,,"Church & Dwight Co., Inc.",Cat litter (Arm & Hammer),,3697,10.47,26.47,466,898,0,0,6,11,79,190,80,105,5,10,14,38,57,156,169,25,0.15,31,0.01,0.4,52,124,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0.00763968,0.00936691,0.004801129,0.015842393,0.035439211,0.030185688,0.034717417,0.018453082
1,PACKAGING CORP OF AMERICA,75677,10-K,2/26/2020,https://www.sec.gov/Archives/edgar/data/75677/000156459020006774/pkg-ex1011_301.htm,,Y,Y,,,Office Depot,Paper,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004088513,0.005419955,0.008416995,0.006854663,0.004489991,0.002753094,0.003587886,0.00735309
1,BRINKS CO,78890,8-K,6/29/2010,https://www.sec.gov/Archives/edgar/data/78890/000007889010000029/ex10-1.htm,,Y,Y,Y,1,"Barricade Merger Sub, Inc.",License to trade symbols,,949,-49.56,47.16,151,319,0,0,0,0,86,145,5,15,2,2,0,0,18,69,25,1,0.04,6,0.04,0.4,5,23,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0.005201144,0,0.000746249,0,0.002901555,0,0,0.002104736
2,NEONODE INC,87050,10-Q,5/20/2008,https://www.sec.gov/Archives/edgar/data/87050/000114420408030858/v115264_ex10-47.htm,,Y,Y,,,,Touch screen and mobile phone hardware,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,SPX CORP,88205,8-K,12/4/2013,https://www.sec.gov/Archives/edgar/data/88205/000110465913088252/a13-25649_2ex10d1.htm,,Y,Y,,,EGS Electrical Group LLC,,,9131,-186.48,99.85,1228,2481,2,4,2,8,352,822,203,254,25,36,37,90,82,260,294,38,0.13,76,0.04,0.4,56,403,0,0,0,0,0,30,31,0,0,0,0,0,0,0,2,0,0,0.007227019,0.001618237,0.003623918,0.002952511,0.003876416,0.003459789,0.002907308,0.004747451
1,SPX CORP,88205,8-K,9/28/2015,https://www.sec.gov/Archives/edgar/data/88205/000110465915067759/a15-20300_1ex10d1.htm,,Y,Y,,,"SPX Flowco, Inc",Licenses?,,7959,-50.27,46.33,1021,2271,5,8,6,13,531,1267,56,90,22,40,7,22,104,333,312,52,0.17,51,0.06,0.39,53,238,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0.004247647,0.008905174,0.00499613,0.00250993,0.005556464,0.004225175,0.003762253,0.006050716
1,INTRICON CORP,88790,10-Q,11/8/2019,https://www.sec.gov/Archives/edgar/data/88790/000089710119000976/a192156_ex10-1.htm,,Y,Y,,,"Medtronic, Inc",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007769102,0.008787236,0.011489717,0.007576943,0.005646779,0.003185619,0.004674963,0.010116974
1,MUELLER INDUSTRIES,89439,8-K,8/9/2013,https://www.sec.gov/Archives/edgar/data/89439/000119312513329383/d582826dex101.htm,,Y,Y,,,"Boat Equipment, LLC",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,STANDARD MOTOR PRODS,93389,10-K,3/14/2008,https://www.sec.gov/Archives/edgar/data/93389/000090901208000440/exh10-22.txt,,Y,Y,,,Ex II Northern Boulevard Acquisition LLC,Real Propety,,7387,19.27,18.82,1488,2627,2,7,5,14,300,913,807,902,2,2,2,6,52,133,287,26,0.09,72,0.04,0.44,49,388,0,0,0,0,0,11,12,0,0,1,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,TECHNICAL COMMUNICATIONS CP,96699,10-Q,5/11/2010,https://www.sec.gov/Archives/edgar/data/96699/000095012310047910/c00675exv10w1.htm,,Y,Y,,,"Datron World Communications, Inc",Audio Components,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041967,0,6.04E-05,0,0,0,0,0.000109121
2,TECHNICAL COMMUNICATIONS CP,96699,10-Q,5/11/2010,https://www.sec.gov/Archives/edgar/data/96699/000095012310047910/c00675exv10w2.htm,,Y,Y,,,"Datron World Communications, Inc",Audio Components,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002095302,0,0.000301742,0,0,0,0,0.000544812
3,TECHNICAL COMMUNICATIONS CP,96699,10-Q,5/11/2010,https://www.sec.gov/Archives/edgar/data/96699/000095012310047910/c00675exv10w3.htm,,Y,Y,,,"Datron World Communications, Inc",,,1284,6.89,22.99,192,313,6,6,0,0,38,117,41,77,0,0,0,0,26,26,10,0,0,7,-0.08,0.58,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,TECHNICAL COMMUNICATIONS CP,96699,10-K,12/22/2010,https://www.sec.gov/Archives/edgar/data/96699/000095012310115828/c10038exv10w14.htm,,Y,Y,,,"Datron World Communications, Inc",,,686,28.3,15.52,77,150,1,1,0,0,20,70,13,22,0,0,0,0,12,13,18,0,0,3,-0.04,0.55,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,TECHNICAL COMMUNICATIONS CP,96699,10-K,12/22/2010,https://www.sec.gov/Archives/edgar/data/96699/000095012310115828/c10038exv10w15.htm,,Y,Y,,,"Datron World Communications, Inc",Ciphering Systems,,478,27.66,13.22,36,87,0,0,0,0,11,43,1,2,0,0,0,0,3,4,17,0,0,2,-0.02,0.42,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
3,TECHNICAL COMMUNICATIONS CP,96699,10-K,12/22/2010,https://www.sec.gov/Archives/edgar/data/96699/000095012310115828/c10038exv10w16.htm,,Y,Y,,,"Datron World Communications, Inc",Audio Components,,258,25.53,15.92,30,73,0,0,0,0,11,38,2,4,0,0,0,0,2,2,9,0,0,3,0.02,0.42,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005319,0,0,0,0,0.000148823
1,TECHNICAL COMMUNICATIONS CP,96699,10-Q,5/10/2011,https://www.sec.gov/Archives/edgar/data/96699/000095012311048303/c16791exv10w1.htm,,Y,Y,,,"Datron World Communications, Inc",,,405,29.01,16.07,62,128,0,0,0,0,18,57,6,12,0,0,0,0,0,0,11,0,0,2,-0.03,0.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,TECHNICAL COMMUNICATIONS CP,96699,10-K,12/22/2011,https://www.sec.gov/Archives/edgar/data/96699/000095012311103881/c26122exv10w19.htm,,Y,Y,,,"Datron World Communications, Inc",Audio Components,,407,15.48,18.04,51,120,0,0,0,0,19,55,2,4,0,0,0,0,2,2,9,0,0,2,-0.06,0.37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028579,0,0,0,0,8.00E-05
2,TECHNICAL COMMUNICATIONS CP,96699,10-K,12/22/2011,https://www.sec.gov/Archives/edgar/data/96699/000095012311103881/c26122exv10w20.htm,,Y,Y,,,Raytheon Technical Services Co LLC,,,863,19.17,20.19,107,183,1,1,1,1,36,82,16,27,1,1,2,4,10,14,35,1,0.03,2,0.07,0.35,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,TECHNICAL COMMUNICATIONS CP,96699,10-Q,8/13/2013,https://www.sec.gov/Archives/edgar/data/96699/000119312513332691/d560934dex101.htm,,Y,Y,,,Army Contracting,,,6797,3.09,21.96,1028,2003,2,9,1,1,223,684,44,99,8,14,9,29,214,438,426,4,0.01,19,0.04,0.44,9,41,0,15,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.003583413,0.00227746,0.006024337,0.007368581,0.001750533,0,0.00033875,0.005464778
1,TECHNICAL COMMUNICATIONS CP,96699,10-K,12/19/2013,https://www.sec.gov/Archives/edgar/data/96699/000119312513479174/d622828dex1022.htm,,Y,Y,Y,,"Datron World Communications, Inc",,,511,38.69,14.39,87,144,0,0,0,0,23,52,9,21,0,0,0,0,3,6,14,1,0.07,5,-0.1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224874,0,0,0,0,6.29E-05
1,TECHNICAL COMMUNICATIONS CP,96699,10-K,12/23/2016,https://www.sec.gov/Archives/edgar/data/96699/000114420416141277/v454761_ex10-14.htm,,Y,Y,,,"Datron World Communications, Inc",Audio Components,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48E-05,0,0,0,0,2.37E-05
